timestamp_iso,event_type,frame_latency_ms,fps,cursor_delta_x,cursor_delta_y,ttt_ms
2026-03-24T20:25:59.991,frame,6.031,44.75,0.026678,-0.027038,
2026-03-24T20:26:00.040,frame,40.627,42.3,0.026405,-0.025514,
2026-03-24T20:26:00.072,frame,20.543,41.17,0.025606,-0.02694,
2026-03-24T20:26:00.121,frame,36.563,39.07,0.025912,-0.028209,
2026-03-24T20:26:00.152,frame,17.2,38.49,0.026041,-0.029358,
2026-03-24T20:26:00.200,frame,34.226,36.73,0.025229,-0.03048,
2026-03-24T20:26:00.208,frame,5.854,43.85,0.025398,-0.030184,
2026-03-24T20:26:00.226,frame,10.857,44.06,0.024672,-0.030756,
2026-03-24T20:26:00.280,frame,43.837,41.67,0.024844,-0.030696,
2026-03-24T20:26:00.310,frame,25.055,40.85,0.024596,-0.030781,
2026-03-24T20:26:00.358,frame,38.245,38.86,0.02343,-0.030481,
2026-03-24T20:26:00.375,frame,6.024,40.56,0.023625,-0.030138,
2026-03-24T20:26:00.394,frame,7.639,42.02,0.023337,-0.029399,
2026-03-24T20:26:00.438,frame,36.934,40.07,0.023362,-0.029451,
2026-03-24T20:26:00.472,frame,18.662,39.09,0.023429,-0.027642,
2026-03-24T20:26:00.520,frame,36.518,37.24,0.022553,-0.027804,
2026-03-24T20:26:00.551,frame,15.35,36.74,0.02241,-0.029884,
2026-03-24T20:26:00.599,frame,45.353,35.16,0.022699,-0.030841,
2026-03-24T20:26:00.607,frame,5.975,42.92,0.022634,-0.031316,
2026-03-24T20:26:00.632,frame,11.98,42.74,0.022726,-0.031776,
2026-03-24T20:26:00.681,frame,44.096,40.52,0.022531,-0.030757,
2026-03-24T20:26:00.709,frame,25.797,39.97,0.023048,-0.029665,
2026-03-24T20:26:00.761,frame,46.274,37.9,0.022618,-0.027888,
2026-03-24T20:26:00.775,frame,6.416,40.65,0.022687,-0.028287,
2026-03-24T20:26:00.794,frame,6.919,42.4,0.02209,-0.027559,
2026-03-24T20:26:00.837,frame,36.252,40.42,0.021701,-0.026565,
2026-03-24T20:26:00.874,frame,23.501,39.14,0.021182,-0.026332,
2026-03-24T20:26:00.916,frame,34.199,37.41,0.019866,-0.025981,
2026-03-24T20:26:00.953,frame,16.648,36.71,0.017424,-0.024476,
2026-03-24T20:26:01.000,frame,33.016,35.16,0.013704,-0.023711,
2026-03-24T20:26:01.017,frame,5.909,36.84,0.013631,-0.024134,
2026-03-24T20:26:01.032,frame,11.065,40.69,0.007855,-0.023867,
2026-03-24T20:26:01.080,frame,43.437,38.71,0.001351,-0.023241,
2026-03-24T20:26:01.111,frame,28.422,38.03,-0.005615,-0.022911,
2026-03-24T20:26:01.162,frame,47.35,36.22,-0.01343,-0.022569,
2026-03-24T20:26:01.178,frame,7.568,38.82,-0.013744,-0.022677,
2026-03-24T20:26:01.193,frame,7.138,41.56,-0.018207,-0.021218,
2026-03-24T20:26:01.240,frame,39.124,39.51,-0.023925,-0.018798,
2026-03-24T20:26:01.271,frame,27.18,38.85,-0.027471,-0.01685,
2026-03-24T20:26:01.322,frame,47.744,36.91,-0.030047,-0.014182,
2026-03-24T20:26:01.353,frame,28.98,36.47,-0.030304,-0.011487,
2026-03-24T20:26:01.401,frame,36.786,34.88,-0.030294,-0.012674,
2026-03-24T20:26:01.411,frame,7.213,42.07,-0.030867,-0.012841,
2026-03-24T20:26:01.431,frame,12.505,42.7,-0.031917,-0.012707,
2026-03-24T20:26:01.482,frame,47.998,40.4,-0.030595,-0.013227,
2026-03-24T20:26:01.511,frame,13.841,39.79,-0.029205,-0.01585,
2026-03-24T20:26:01.561,frame,48.04,37.81,-0.028555,-0.016284,
2026-03-24T20:26:01.571,frame,6.943,43.66,-0.028215,-0.016403,
2026-03-24T20:26:01.593,frame,7.296,44.06,-0.028898,-0.015622,
2026-03-24T20:26:01.640,frame,39.698,41.75,-0.028704,-0.013691,
2026-03-24T20:26:01.672,frame,23.966,40.73,-0.027491,-0.014173,
2026-03-24T20:26:01.720,frame,41.906,38.72,-0.026854,-0.011487,
2026-03-24T20:26:01.753,frame,15.187,37.95,-0.026827,-0.012473,
2026-03-24T20:26:01.800,frame,33.166,36.27,-0.024929,-0.01336,
2026-03-24T20:26:01.809,frame,7.745,43.09,-0.025714,-0.014375,
2026-03-24T20:26:01.826,frame,10.301,43.58,-0.025622,-0.014148,
2026-03-24T20:26:01.878,frame,42.107,41.29,-0.024254,-0.015981,
2026-03-24T20:26:01.911,frame,28.37,40.22,-0.024199,-0.017907,
2026-03-24T20:26:01.962,frame,47.136,38.19,-0.023965,-0.016797,
2026-03-24T20:26:01.973,frame,5.927,42.38,-0.023895,-0.015946,
2026-03-24T20:26:01.991,frame,7.369,44.11,-0.024385,-0.015435,
2026-03-24T20:26:02.038,frame,39.295,41.8,-0.024372,-0.015069,
2026-03-24T20:26:02.072,frame,26.945,40.56,-0.021855,-0.014991,
2026-03-24T20:26:02.119,frame,34.1,38.62,-0.020568,-0.017088,
2026-03-24T20:26:02.152,frame,17.392,37.87,-0.020839,-0.018015,
2026-03-24T20:26:02.199,frame,33.569,36.18,-0.019978,-0.017225,
2026-03-24T20:26:02.220,frame,8.36,37.42,-0.020011,-0.017059,
2026-03-24T20:26:02.241,frame,7.064,38.27,-0.01918,-0.016742,
2026-03-24T20:26:02.280,frame,26.635,37.06,-0.018629,-0.016415,
2026-03-24T20:26:02.313,frame,28.74,36.36,-0.019393,-0.015561,
2026-03-24T20:26:02.362,frame,45.878,34.79,-0.018573,-0.013784,
2026-03-24T20:26:02.384,frame,6.365,35.68,-0.019065,-0.014026,
2026-03-24T20:26:02.398,frame,5.787,39.26,-0.019044,-0.013189,
2026-03-24T20:26:02.444,frame,35.363,37.54,-0.018094,-0.013787,
2026-03-24T20:26:02.473,frame,19.842,37.19,-0.017175,-0.012819,
2026-03-24T20:26:02.527,frame,42.392,35.33,-0.016576,-0.013516,
2026-03-24T20:26:02.552,frame,18.092,35.71,-0.016061,-0.0143,
2026-03-24T20:26:02.601,frame,35.006,34.21,-0.015472,-0.013867,
2026-03-24T20:26:02.624,frame,5.767,34.77,-0.015476,-0.013997,
2026-03-24T20:26:02.643,frame,6.146,37.23,-0.015654,-0.013281,
2026-03-24T20:26:02.682,frame,30.303,36.01,-0.015477,-0.012384,
2026-03-24T20:26:02.711,frame,11.041,35.94,-0.014428,-0.010451,
2026-03-24T20:26:02.764,frame,48.413,34.23,-0.013831,-0.008311,
2026-03-24T20:26:02.773,frame,6.446,42.01,-0.013458,-0.009162,
2026-03-24T20:26:02.791,frame,9.229,43.19,-0.013245,-0.008118,
2026-03-24T20:26:02.841,frame,43.747,40.89,-0.011932,-0.008312,
2026-03-24T20:26:02.875,frame,23.837,39.72,-0.010811,-0.008922,
2026-03-24T20:26:02.923,frame,40.943,37.83,-0.011307,-0.008935,
2026-03-24T20:26:02.954,frame,17.562,37.37,-0.011068,-0.009589,
2026-03-24T20:26:03.001,frame,35.235,35.73,-0.011014,-0.010131,
2026-03-24T20:26:03.016,frame,7.6,37.67,-0.011107,-0.01029,
2026-03-24T20:26:03.042,frame,7.073,38.1,-0.011139,-0.010237,
2026-03-24T20:26:03.081,frame,29.16,36.95,-0.010566,-0.007694,
2026-03-24T20:26:03.111,frame,28.12,36.58,-0.010593,-0.0075,
2026-03-24T20:26:03.163,frame,48.999,34.85,-0.00954,-0.008232,
2026-03-24T20:26:03.173,frame,6.664,41.07,-0.010209,-0.009404,
2026-03-24T20:26:03.190,frame,8.073,42.78,-0.010148,-0.010215,
2026-03-24T20:26:03.242,frame,44.636,40.42,-0.01026,-0.010797,
2026-03-24T20:26:03.270,frame,20.49,39.71,-0.009994,-0.010156,
2026-03-24T20:26:03.320,frame,36.67,37.78,-0.009871,-0.010388,
2026-03-24T20:26:03.352,frame,16.225,37.29,-0.010228,-0.010395,
2026-03-24T20:26:03.400,frame,34.459,35.61,-0.010031,-0.011172,
2026-03-24T20:26:03.418,frame,6.826,37.52,-0.009987,-0.011032,
2026-03-24T20:26:03.442,frame,6.937,37.94,-0.009506,-0.010638,
2026-03-24T20:26:03.481,frame,24.039,36.73,-0.010034,-0.011068,
2026-03-24T20:26:03.511,frame,25.522,36.33,-0.009336,-0.010666,
2026-03-24T20:26:03.560,frame,40.63,34.76,-0.00953,-0.010971,
2026-03-24T20:26:03.573,frame,6.103,38.68,-0.009346,-0.010927,
2026-03-24T20:26:03.590,frame,5.981,41.25,-0.009678,-0.01099,
2026-03-24T20:26:03.640,frame,41.263,39.11,-0.009305,-0.010461,
2026-03-24T20:26:03.670,frame,24.865,38.49,-0.009486,-0.010747,
2026-03-24T20:26:03.720,frame,45.665,36.58,-0.009215,-0.010773,
2026-03-24T20:26:03.753,frame,17.436,36.09,-0.008828,-0.010424,
2026-03-24T20:26:03.802,frame,36.956,34.53,-0.008748,-0.010824,
2026-03-24T20:26:03.819,frame,6.413,37.03,-0.009188,-0.010973,
2026-03-24T20:26:03.842,frame,7.268,37.61,-0.008539,-0.010777,
2026-03-24T20:26:03.881,frame,29.884,36.45,-0.008465,-0.01117,
2026-03-24T20:26:03.912,frame,13.771,36.04,-0.008456,-0.01093,
2026-03-24T20:26:03.962,frame,48.368,34.43,-0.008188,-0.010185,
2026-03-24T20:26:03.972,frame,5.7,40.68,-0.008162,-0.010214,
2026-03-24T20:26:03.990,frame,7.438,42.48,-0.008145,-0.010012,
2026-03-24T20:26:04.044,frame,46.635,40.05,-0.007513,-0.009826,
2026-03-24T20:26:04.070,frame,22.251,39.5,-0.007745,-0.010256,
2026-03-24T20:26:04.125,frame,39.268,37.5,-0.007667,-0.009944,
2026-03-24T20:26:04.152,frame,20.551,37.33,-0.007063,-0.009547,
2026-03-24T20:26:04.202,frame,39.977,35.6,-0.007346,-0.009515,
2026-03-24T20:26:04.215,frame,6.112,39.73,-0.00733,-0.009482,
2026-03-24T20:26:04.226,frame,10.108,42.58,-0.007461,-0.009477,
2026-03-24T20:26:04.281,frame,45.006,40.27,-0.007336,-0.009268,
2026-03-24T20:26:04.312,frame,27.762,39.48,-0.007909,-0.009045,
2026-03-24T20:26:04.361,frame,44.831,37.58,-0.008017,-0.008909,
2026-03-24T20:26:04.375,frame,6.737,40.79,-0.007916,-0.008961,
2026-03-24T20:26:04.391,frame,7.119,43.06,-0.007647,-0.008952,
2026-03-24T20:26:04.440,frame,40.626,40.79,-0.007592,-0.009046,
2026-03-24T20:26:04.473,frame,21.56,39.67,-0.008046,-0.008492,
2026-03-24T20:26:04.520,frame,37.745,37.77,-0.008428,-0.008779,
2026-03-24T20:26:04.555,frame,18.803,37.11,-0.008244,-0.00826,
2026-03-24T20:26:04.603,frame,35.908,35.45,-0.00906,-0.008649,
2026-03-24T20:26:04.623,frame,9.126,36.86,-0.00895,-0.008598,
2026-03-24T20:26:04.643,frame,7.092,38.26,-0.009502,-0.007761,
2026-03-24T20:26:04.680,frame,28.809,37.12,-0.00985,-0.008002,
2026-03-24T20:26:04.712,frame,29.482,36.6,-0.010498,-0.008573,
2026-03-24T20:26:04.762,frame,41.602,34.95,-0.010251,-0.008037,
2026-03-24T20:26:04.774,frame,8.116,39.22,-0.010136,-0.007954,
2026-03-24T20:26:04.790,frame,5.887,41.35,-0.010373,-0.007896,
2026-03-24T20:26:04.841,frame,41.32,39.18,-0.010715,-0.007514,
2026-03-24T20:26:04.874,frame,21.977,38.41,-0.010462,-0.007693,
2026-03-24T20:26:04.923,frame,41.113,36.57,-0.010189,-0.006441,
2026-03-24T20:26:04.952,frame,16.762,36.38,-0.00965,-0.007417,
2026-03-24T20:26:05.003,frame,35.844,34.74,-0.007436,-0.006807,
2026-03-24T20:26:05.020,frame,6.284,36.8,-0.007075,-0.00709,
2026-03-24T20:26:05.044,frame,8.053,37.48,-0.003607,-0.005509,
2026-03-24T20:26:05.080,frame,28.729,36.45,0.000178,-0.003933,
2026-03-24T20:26:05.114,frame,30.327,35.77,0.00604,-0.005202,
2026-03-24T20:26:05.164,frame,44.561,34.18,0.008942,-0.004386,
2026-03-24T20:26:05.182,frame,8.664,36.37,0.008341,-0.00429,
2026-03-24T20:26:05.197,frame,8.319,39.43,0.012306,-0.004942,
2026-03-24T20:26:05.243,frame,38.711,37.65,0.013584,-0.005694,
2026-03-24T20:26:05.272,frame,20.626,37.38,0.013811,-0.004527,
2026-03-24T20:26:05.322,frame,44.982,35.63,0.014558,-0.004394,
2026-03-24T20:26:05.354,frame,26.318,35.26,0.014249,-0.005554,
2026-03-24T20:26:05.403,frame,45.349,33.74,0.012718,-0.005437,
2026-03-24T20:26:05.411,frame,5.886,42.34,0.012775,-0.005578,
2026-03-24T20:26:05.433,frame,12.652,42.82,0.012435,-0.005023,
2026-03-24T20:26:05.481,frame,44.765,40.61,0.011736,-0.004984,
2026-03-24T20:26:05.510,frame,27.937,39.89,0.010808,-0.005644,
2026-03-24T20:26:05.563,frame,48.911,37.84,0.010223,-0.006981,
2026-03-24T20:26:05.571,frame,5.824,45.85,0.01039,-0.006969,
2026-03-24T20:26:05.591,frame,10.053,46.19,0.009543,-0.00709,
2026-03-24T20:26:05.641,frame,43.893,43.6,0.009587,-0.007167,
2026-03-24T20:26:05.670,frame,16.987,42.69,0.00995,-0.007114,
2026-03-24T20:26:05.727,frame,42.576,40.17,0.009868,-0.006814,
2026-03-24T20:26:05.752,frame,7.867,40.19,0.0092,-0.007312,
2026-03-24T20:26:05.803,frame,43.787,38.11,0.009516,-0.007161,
2026-03-24T20:26:05.812,frame,6.607,44.93,0.009553,-0.006968,
2026-03-24T20:26:05.831,frame,11.174,45.91,0.009548,-0.006442,
2026-03-24T20:26:05.883,frame,48.408,43.22,0.009643,-0.005483,
2026-03-24T20:26:05.911,frame,14.281,42.46,0.009553,-0.006089,
2026-03-24T20:26:05.962,frame,42.224,40.19,0.009525,-0.00548,
2026-03-24T20:26:05.972,frame,6.347,46.45,0.009712,-0.005912,
2026-03-24T20:26:05.989,frame,8.866,47.32,0.009496,-0.006421,
2026-03-24T20:26:06.041,frame,44.418,44.55,0.009232,-0.006545,
2026-03-24T20:26:06.073,frame,19.436,43.25,0.009196,-0.006055,
2026-03-24T20:26:06.120,frame,37.702,40.95,0.009078,-0.006315,
2026-03-24T20:26:06.153,frame,17.824,40.03,0.008861,-0.006797,
2026-03-24T20:26:06.201,frame,34.229,38.16,0.008561,-0.006425,
2026-03-24T20:26:06.220,frame,6.967,39.38,0.008539,-0.006775,
2026-03-24T20:26:06.243,frame,7.441,39.84,0.008445,-0.00676,
2026-03-24T20:26:06.283,frame,31.439,38.35,0.008824,-0.005454,
2026-03-24T20:26:06.313,frame,13.6,37.9,0.008815,-0.00565,
2026-03-24T20:26:06.363,frame,47.795,36.12,0.008249,-0.00524,
2026-03-24T20:26:06.374,frame,6.151,41.53,0.008497,-0.005576,
2026-03-24T20:26:06.393,frame,9.768,42.59,0.00817,-0.005935,
2026-03-24T20:26:06.444,frame,44.934,40.31,0.008236,-0.00538,
2026-03-24T20:26:06.472,frame,21.46,39.77,0.008229,-0.005233,
2026-03-24T20:26:06.516,frame,37.883,37.94,0.00831,-0.005855,
2026-03-24T20:26:06.553,frame,16.688,37.09,0.008094,-0.00611,
2026-03-24T20:26:06.601,frame,30.825,35.46,0.007972,-0.005855,
2026-03-24T20:26:06.623,frame,6.593,36.22,0.007808,-0.005789,
2026-03-24T20:26:06.639,frame,6.291,38.98,0.007639,-0.006075,
2026-03-24T20:26:06.680,frame,30.764,37.55,0.007634,-0.006129,
2026-03-24T20:26:06.713,frame,16.333,36.86,0.007589,-0.006499,
2026-03-24T20:26:06.760,frame,40.235,35.29,0.00746,-0.0068,
2026-03-24T20:26:06.773,frame,7.263,38.96,0.007453,-0.006764,
2026-03-24T20:26:06.789,frame,6.683,41.45,0.007798,-0.006352,
2026-03-24T20:26:06.841,frame,42.694,39.24,0.007756,-0.005913,
2026-03-24T20:26:06.870,frame,18.257,38.78,0.008144,-0.006054,
2026-03-24T20:26:06.916,frame,34.983,37.01,0.007908,-0.005891,
2026-03-24T20:26:06.950,frame,30.411,36.35,0.007715,-0.006689,
2026-03-24T20:26:06.997,frame,29.194,34.85,0.007624,-0.0065,
2026-03-24T20:26:07.020,frame,6.407,35.62,0.007681,-0.006739,
2026-03-24T20:26:07.041,frame,6.037,36.78,0.007747,-0.006802,
2026-03-24T20:26:07.078,frame,28.18,35.78,0.007587,-0.007229,
2026-03-24T20:26:07.110,frame,23.056,35.51,0.008687,-0.007019,
2026-03-24T20:26:07.159,frame,38.719,34.0,0.008143,-0.006789,
2026-03-24T20:26:07.173,frame,5.982,37.66,0.008149,-0.006948,
2026-03-24T20:26:07.189,frame,7.058,39.9,0.008297,-0.006958,
2026-03-24T20:26:07.240,frame,42.112,37.87,0.008533,-0.005996,
2026-03-24T20:26:07.270,frame,27.068,37.44,0.008646,-0.006209,
2026-03-24T20:26:07.316,frame,33.712,35.74,0.008689,-0.005922,
2026-03-24T20:26:07.347,frame,15.406,35.29,0.009049,-0.006375,
2026-03-24T20:26:07.400,frame,46.693,33.81,0.00904,-0.006478,
2026-03-24T20:26:07.423,frame,6.516,34.69,0.009009,-0.006506,
2026-03-24T20:26:07.446,frame,14.115,35.61,0.009643,-0.006536,
2026-03-24T20:26:07.478,frame,26.375,35.11,0.009837,-0.007152,
2026-03-24T20:26:07.511,frame,26.53,34.73,0.009565,-0.006897,
2026-03-24T20:26:07.560,frame,40.103,33.3,0.009953,-0.006836,
2026-03-24T20:26:07.574,frame,6.963,36.91,0.010042,-0.007015,
2026-03-24T20:26:07.591,frame,7.078,39.44,0.009955,-0.006786,
2026-03-24T20:26:07.642,frame,43.579,37.43,0.010272,-0.006652,
2026-03-24T20:26:07.670,frame,18.514,37.17,0.010364,-0.00737,
2026-03-24T20:26:07.719,frame,33.558,35.52,0.010554,-0.00735,
2026-03-24T20:26:07.750,frame,22.872,35.17,0.012036,-0.008782,
2026-03-24T20:26:07.800,frame,47.373,33.69,0.015054,-0.01257,
2026-03-24T20:26:07.807,frame,5.831,42.98,0.014338,-0.012603,
2026-03-24T20:26:07.831,frame,13.399,42.98,0.018316,-0.014865,
2026-03-24T20:26:07.879,frame,46.176,40.76,0.021445,-0.016865,
2026-03-24T20:26:07.911,frame,29.258,39.75,0.026275,-0.017556,
2026-03-24T20:26:07.961,frame,33.962,37.79,0.02815,-0.019842,
2026-03-24T20:26:07.982,frame,8.183,38.7,0.028107,-0.021051,
2026-03-24T20:26:07.997,frame,7.026,41.47,0.0304,-0.020263,
2026-03-24T20:26:08.042,frame,36.31,39.59,0.033528,-0.018883,
2026-03-24T20:26:08.072,frame,19.404,38.95,0.035758,-0.017671,
2026-03-24T20:26:08.120,frame,36.821,37.13,0.037601,-0.016692,
2026-03-24T20:26:08.151,frame,21.413,36.61,0.03865,-0.015724,
2026-03-24T20:26:08.201,frame,39.779,34.95,0.038481,-0.015313,
2026-03-24T20:26:08.215,frame,7.686,38.54,0.038926,-0.015256,
2026-03-24T20:26:08.232,frame,12.07,40.53,0.039106,-0.015374,
2026-03-24T20:26:08.280,frame,43.008,38.6,0.039618,-0.015119,
2026-03-24T20:26:08.313,frame,30.41,37.71,0.039077,-0.014283,
2026-03-24T20:26:08.360,frame,39.465,36.07,0.038859,-0.014837,
2026-03-24T20:26:08.375,frame,6.679,38.54,0.038939,-0.014713,
2026-03-24T20:26:08.394,frame,7.603,40.38,0.038656,-0.014894,
2026-03-24T20:26:08.442,frame,40.113,38.43,0.038327,-0.014447,
2026-03-24T20:26:08.470,frame,13.229,38.19,0.038496,-0.013941,
2026-03-24T20:26:08.520,frame,47.189,36.37,0.037659,-0.013812,
2026-03-24T20:26:08.548,frame,13.496,36.15,0.037225,-0.013806,
2026-03-24T20:26:08.602,frame,50.92,34.43,0.036913,-0.01395,
2026-03-24T20:26:08.617,frame,6.481,36.69,0.037001,-0.013888,
2026-03-24T20:26:08.643,frame,7.474,37.21,0.036386,-0.013793,
2026-03-24T20:26:08.678,frame,27.283,36.31,0.035821,-0.013966,
2026-03-24T20:26:08.710,frame,29.295,35.8,0.03564,-0.013892,
2026-03-24T20:26:08.759,frame,46.4,34.28,0.035504,-0.014047,
2026-03-24T20:26:08.767,frame,4.996,43.92,0.035397,-0.013977,
2026-03-24T20:26:08.790,frame,17.377,43.8,0.034223,-0.013844,
2026-03-24T20:26:08.840,frame,37.824,41.4,0.034099,-0.014561,
2026-03-24T20:26:08.871,frame,20.718,40.53,0.033466,-0.014646,
2026-03-24T20:26:08.920,frame,37.516,38.5,0.033417,-0.013697,
2026-03-24T20:26:08.952,frame,14.785,37.79,0.032734,-0.013739,
2026-03-24T20:26:09.000,frame,30.846,36.15,0.032492,-0.01454,
2026-03-24T20:26:09.024,frame,8.084,36.52,0.032485,-0.014277,
2026-03-24T20:26:09.042,frame,6.531,38.42,0.032058,-0.013873,
2026-03-24T20:26:09.081,frame,29.8,37.14,0.031787,-0.014393,
2026-03-24T20:26:09.111,frame,24.787,36.76,0.031176,-0.01441,
2026-03-24T20:26:09.161,frame,40.781,35.11,0.030393,-0.01448,
2026-03-24T20:26:09.175,frame,6.039,38.73,0.030652,-0.014647,
2026-03-24T20:26:09.191,frame,6.185,41.16,0.029422,-0.014955,
2026-03-24T20:26:09.239,frame,39.226,39.09,0.028781,-0.015244,
2026-03-24T20:26:09.271,frame,18.002,38.38,0.028106,-0.013363,
2026-03-24T20:26:09.322,frame,38.619,36.49,0.027365,-0.01373,
2026-03-24T20:26:09.346,frame,14.889,36.36,0.026915,-0.013199,
2026-03-24T20:26:09.401,frame,47.843,34.7,0.025873,-0.012772,
2026-03-24T20:26:09.424,frame,7.084,35.08,0.026094,-0.012548,
2026-03-24T20:26:09.444,frame,6.956,37.65,0.025107,-0.012921,
2026-03-24T20:26:09.479,frame,26.893,36.68,0.024595,-0.013171,
2026-03-24T20:26:09.512,frame,26.393,36.08,0.023923,-0.013407,
2026-03-24T20:26:09.561,frame,40.612,34.53,0.023119,-0.012815,
2026-03-24T20:26:09.573,frame,6.131,39.13,0.023072,-0.012969,
2026-03-24T20:26:09.591,frame,8.165,40.79,0.022948,-0.013042,
2026-03-24T20:26:09.641,frame,42.855,38.69,0.023265,-0.012573,
2026-03-24T20:26:09.670,frame,16.396,38.35,0.023179,-0.012263,
2026-03-24T20:26:09.720,frame,35.709,36.5,0.023178,-0.012581,
2026-03-24T20:26:09.750,frame,14.745,36.16,0.023064,-0.0128,
2026-03-24T20:26:09.802,frame,49.468,34.49,0.02358,-0.012529,
2026-03-24T20:26:09.825,frame,7.203,34.96,0.023568,-0.012573,
2026-03-24T20:26:09.843,frame,6.315,37.81,0.02357,-0.012703,
2026-03-24T20:26:09.874,frame,26.218,36.85,0.023758,-0.012267,
2026-03-24T20:26:09.910,frame,24.065,36.26,0.024071,-0.012483,
2026-03-24T20:26:09.958,frame,41.646,34.7,0.024405,-0.012774,
2026-03-24T20:26:09.975,frame,8.183,37.44,0.024334,-0.012918,
2026-03-24T20:26:09.991,frame,8.287,40.26,0.024405,-0.01347,
2026-03-24T20:26:10.039,frame,42.011,38.27,0.024185,-0.014083,
2026-03-24T20:26:10.070,frame,17.963,37.65,0.024211,-0.014163,
2026-03-24T20:26:10.120,frame,35.761,35.89,0.024524,-0.013995,
2026-03-24T20:26:10.166,frame,32.638,34.39,0.023838,-0.014514,
2026-03-24T20:26:10.201,frame,14.852,34.04,0.024234,-0.014878,
2026-03-24T20:26:10.209,frame,5.965,42.22,0.024408,-0.014654,
2026-03-24T20:26:10.230,frame,10.737,42.68,0.024304,-0.014357,
2026-03-24T20:26:10.278,frame,42.472,40.48,0.024351,-0.014568,
2026-03-24T20:26:10.311,frame,27.681,39.46,0.024907,-0.015231,
2026-03-24T20:26:10.359,frame,42.987,37.63,0.024806,-0.01566,
2026-03-24T20:26:10.374,frame,6.959,40.94,0.024931,-0.015514,
2026-03-24T20:26:10.390,frame,8.07,42.87,0.025845,-0.01515,
2026-03-24T20:26:10.441,frame,38.246,40.53,0.025616,-0.016013,
2026-03-24T20:26:10.472,frame,19.13,39.79,0.026249,-0.016003,
2026-03-24T20:26:10.518,frame,35.088,37.9,0.026851,-0.016004,
2026-03-24T20:26:10.552,frame,16.512,37.15,0.027162,-0.016563,
2026-03-24T20:26:10.602,frame,35.345,35.45,0.02776,-0.016473,
2026-03-24T20:26:10.629,frame,9.23,35.61,0.027709,-0.016546,
2026-03-24T20:26:10.641,frame,6.63,39.18,0.028158,-0.016157,
2026-03-24T20:26:10.678,frame,25.241,38.1,0.029451,-0.015269,
2026-03-24T20:26:10.712,frame,26.822,37.25,0.029804,-0.015723,
2026-03-24T20:26:10.760,frame,39.505,35.64,0.029647,-0.016498,
2026-03-24T20:26:10.776,frame,7.136,38.16,0.02968,-0.016419,
2026-03-24T20:26:10.791,frame,6.698,40.95,0.029627,-0.015791,
2026-03-24T20:26:10.842,frame,42.156,38.83,0.03012,-0.015637,
2026-03-24T20:26:10.866,frame,17.45,38.52,0.029969,-0.015824,
2026-03-24T20:26:10.923,frame,37.512,36.55,0.030184,-0.016097,
2026-03-24T20:26:10.946,frame,15.81,36.42,0.029583,-0.015973,
2026-03-24T20:26:10.998,frame,45.942,34.87,0.029409,-0.016011,
2026-03-24T20:26:11.008,frame,6.22,42.27,0.029348,-0.016091,
2026-03-24T20:26:11.029,frame,10.084,42.65,0.028766,-0.014912,
2026-03-24T20:26:11.074,frame,44.499,40.38,0.028103,-0.014652,
2026-03-24T20:26:11.112,frame,24.856,39.53,0.027479,-0.015663,
2026-03-24T20:26:11.159,frame,39.12,37.68,0.026955,-0.01461,
2026-03-24T20:26:11.173,frame,6.005,41.09,0.027025,-0.01451,
2026-03-24T20:26:11.189,frame,7.364,42.96,0.026426,-0.01467,
2026-03-24T20:26:11.243,frame,44.846,40.55,0.025403,-0.014313,
2026-03-24T20:26:11.270,frame,19.491,40.02,0.024879,-0.013592,
2026-03-24T20:26:11.322,frame,37.063,37.96,0.025073,-0.013565,
2026-03-24T20:26:11.349,frame,13.399,37.87,0.024814,-0.013882,
2026-03-24T20:26:11.401,frame,49.901,36.02,0.024221,-0.014274,
2026-03-24T20:26:11.409,frame,5.96,44.76,0.024088,-0.014532,
2026-03-24T20:26:11.431,frame,12.408,44.61,0.024354,-0.014938,
2026-03-24T20:26:11.477,frame,41.966,42.32,0.024449,-0.01468,
2026-03-24T20:26:11.513,frame,26.299,41.0,0.024719,-0.014484,
2026-03-24T20:26:11.559,frame,39.224,39.06,0.024959,-0.014412,
2026-03-24T20:26:11.573,frame,6.76,42.08,0.024946,-0.014148,
2026-03-24T20:26:11.591,frame,9.444,43.45,0.024817,-0.014123,
2026-03-24T20:26:11.642,frame,44.623,41.09,0.025165,-0.013981,
2026-03-24T20:26:11.669,frame,19.181,40.55,0.024932,-0.014129,
2026-03-24T20:26:11.716,frame,33.558,38.53,0.025717,-0.014221,
2026-03-24T20:26:11.751,frame,15.836,37.74,0.026202,-0.014255,
2026-03-24T20:26:11.798,frame,29.706,36.11,0.026546,-0.013709,
2026-03-24T20:26:11.808,frame,6.086,42.47,0.026648,-0.013505,
2026-03-24T20:26:11.847,frame,27.198,40.8,0.026978,-0.014122,
2026-03-24T20:26:11.877,frame,25.363,40.03,0.027199,-0.014387,
2026-03-24T20:26:11.911,frame,25.606,39.03,0.027427,-0.014511,
2026-03-24T20:26:11.961,frame,45.501,37.11,0.027943,-0.014607,
2026-03-24T20:26:11.982,frame,6.826,37.99,0.027884,-0.014452,
2026-03-24T20:26:12.000,frame,6.157,39.9,0.027505,-0.015034,
2026-03-24T20:26:12.040,frame,30.806,38.38,0.02761,-0.015008,
2026-03-24T20:26:12.070,frame,18.368,37.87,0.027926,-0.014464,
2026-03-24T20:26:12.122,frame,36.173,36.03,0.028038,-0.014857,
